,domain,url,urlType,M_dollar,M_dblApostrophe,M_comma,M_-LRB-,M_-RRB-,M_dot,M_colon,M_ADD,M_AFX,M_CC,M_CD,M_DT,M_EX,M_FW,M_HYPH,M_IN,M_JJ,M_JJR,M_JJS,M_LS,M_MD,M_NFP,M_NN,M_NNP,M_NNPS,M_NNS,M_PDT,M_POS,M_PRP,M_PRP$,M_RB,M_RBR,M_RBS,M_RP,M_SYM,M_TO,M_UH,M_VB,M_VBD,M_VBG,M_VBN,M_VBP,M_VBZ,M_WDT,M_WP,M_WP$,M_WRB,M_XX,M__SP,M_dblSpecialApostrophe,M_normDollar,M_normDblApostrophe,M_normComma,M_norm-LRB-,M_norm-RRB-,M_normDot,M_normColon,M_normADD,M_normAFX,M_normCC,M_normCD,M_normDT,M_normEX,M_normFW,M_normHYPH,M_normIN,M_normJJ,M_normJJR,M_normJJS,M_normLS,M_normMD,M_normNFP,M_normNN,M_normNNP,M_normNNPS,M_normNNS,M_normPDT,M_normPOS,M_normPRP,M_normPRP$,M_normRB,M_normRBR,M_normRBS,M_normRP,M_normSYM,M_normTO,M_normUH,M_normVB,M_normVBD,M_normVBG,M_normVBN,M_normVBP,M_normVBZ,M_normWDT,M_normWP,M_normWP$,M_normWRB,M_normXX,M_norm_SP,M_normDblSpecialApostrophe,L_WC,L_Analytic,L_Clout,L_Authentic,L_Tone,L_WPS,L_Sixltr,L_Dic,L_function,L_pronoun,L_ppron,L_i,L_we,L_you,L_shehe,L_they,L_ipron,L_article,L_prep,L_auxverb,L_adverb,L_conj,L_negate,L_verb,L_adj,L_compare,L_interrog,L_number,L_quant,L_affect,L_posemo,L_negemo,L_anx,L_anger,L_sad,L_social,L_family,L_friend,L_female,L_male,L_cogproc,L_insight,L_cause,L_discrep,L_tentat,L_certain,L_differ,L_percept,L_see,L_hear,L_feel,L_bio,L_body,L_health,L_sexual,L_ingest,L_drives,L_affiliation,L_achieve,L_power,L_reward,L_risk,L_focuspast,L_focuspresent,L_focusfuture,L_relativ,L_motion,L_space,L_time,L_work,L_leisure,L_home,L_money,L_relig,L_death,L_informal,L_swear,L_netspeak,L_assent,L_nonflu,L_filler,L_AllPunc,L_Period,L_Comma,L_Colon,L_SemiC,L_QMark,L_Exclam,L_Dash,L_Quote,L_Apostro,L_Parenth,L_OtherP,L_norm_WC,L_norm_Analytic,L_norm_Clout,L_norm_Authentic,L_norm_Tone,L_norm_WPS,L_norm_Sixltr,L_norm_Dic,L_norm_function,L_norm_pronoun,L_norm_ppron,L_norm_i,L_norm_we,L_norm_you,L_norm_shehe,L_norm_they,L_norm_ipron,L_norm_article,L_norm_prep,L_norm_auxverb,L_norm_adverb,L_norm_conj,L_norm_negate,L_norm_verb,L_norm_adj,L_norm_compare,L_norm_interrog,L_norm_number,L_norm_quant,L_norm_affect,L_norm_posemo,L_norm_negemo,L_norm_anx,L_norm_anger,L_norm_sad,L_norm_social,L_norm_family,L_norm_friend,L_norm_female,L_norm_male,L_norm_cogproc,L_norm_insight,L_norm_cause,L_norm_discrep,L_norm_tentat,L_norm_certain,L_norm_differ,L_norm_percept,L_norm_see,L_norm_hear,L_norm_feel,L_norm_bio,L_norm_body,L_norm_health,L_norm_sexual,L_norm_ingest,L_norm_drives,L_norm_affiliation,L_norm_achieve,L_norm_power,L_norm_reward,L_norm_risk,L_norm_focuspast,L_norm_focuspresent,L_norm_focusfuture,L_norm_relativ,L_norm_motion,L_norm_space,L_norm_time,L_norm_work,L_norm_leisure,L_norm_home,L_norm_money,L_norm_relig,L_norm_death,L_norm_informal,L_norm_swear,L_norm_netspeak,L_norm_assent,L_norm_nonflu,L_norm_filler,L_norm_AllPunc,L_norm_Period,L_norm_Comma,L_norm_Colon,L_norm_SemiC,L_norm_QMark,L_norm_Exclam,L_norm_Dash,L_norm_Quote,L_norm_Apostro,L_norm_Parenth,L_norm_OtherP,R_full_text_Flesch_reading_ease,R_full_text_Flesch_kincaid_grade,R_full_text_smog,R_full_text_gunning_fog,R_full_text_words_per_sentence,R_full_text_capitalized_words,R_full_text_lexicon,R_full_text_urls_counts,R_full_text_long_words,R_full_text_syllables,R_full_text_stop_words,R_full_text_sentences,R_full_text_linsear_write,R_full_text_automated_readability,R_full_text_characters_total,R_full_text_coleman_liax,R_full_text_difficult_words,R_full_text_words_total,R_norm_full_text_Flesch_reading_ease,R_norm_full_text_Flesch_kincaid_grade,R_norm_full_text_smog,R_norm_full_text_gunning_fog,R_norm_full_text_words_per_sentence,R_norm_full_text_capitalized_words,R_norm_full_text_lexicon,R_norm_full_text_urls_counts,R_norm_full_text_long_words,R_norm_full_text_syllables,R_norm_full_text_stop_words,R_norm_full_text_sentences,R_norm_full_text_linsear_write,R_norm_full_text_automated_readability,R_norm_full_text_characters_total,R_norm_full_text_coleman_liax,R_norm_full_text_difficult_words,R_norm_full_text_words_total
0,www.texaspolicy.com,https://www.texaspolicy.com/multimedia/article/ending-the-border-crisis-urgent-solutions-from-washington-and-texas,fake,-1,-1,3,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,1,-1,6,-1,-1,-1,-1,-1,6,5,1,3,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,4,-1,1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.125,-1,-1,-1.0,-1.0,-1.0,-1,-1,0.0,-1.0,0.0,-1.0,-1.0,-1,-1.0,-1.0,0.0,0.0,0.0,0.0,-1,-1,-1.0,-1,0.0,-1,-1,-1.0,-1.0,-1,-1.0,0.076923077,-1.0,0.0,-1.0,-1.0,0.086956522,-1,-1,-1,-1,-1,-1,-1.0,29,93.26,63.49,69.96,99.0,14.5,55.17,68.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,13.79,10.34,3.45,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,17.24,6.9,6.9,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.14,0.0,3.45,6.9,0.0,13.79,0.0,3.45,0.0,17.24,0.0,10.34,6.9,6.9,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.14,6.9,10.34,3.45,0.0,0.0,0.0,3.45,0.0,0,0.0,0.0,0.0,1.0,0.4176634768740031,1.0,1.0,0.4790123456790124,1.0000000000000002,0.9902292371288988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8060747663551402,0.0,0.0,0.0,0.15202444614209326,0.0,0.0,0.0,0.0,0.9999999999999998,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9442743417023882,0.0,0.8022598870056497,0.2275132275132276,0.0,1.0,0.0,0.17871986699916875,0.0,1.0,0.0,1.0,0.6030855539971949,0.07319535588086827,0.0,0.0,0.7980295566502464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6071428571428572,0.28688524590163944,0.6448801742919388,1.0,0.0,0.0,0.0,0.9424242424242424,0.0,0.0,0.0,0.0,27.83,24.8,0.0,32.53333333333334,18.0,8.0,28.0,0.0,26.0,69.0,497.22222222222223,2.0,23.5,29.1,249.0,26.52,21.0,36.0,0.0,1.0000000000000002,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5068493150684932,1.0000000000000002,0.0,1.0,0.0,0.0
1,jis.gov.jm,https://jis.gov.jm/president-trump-underscores-us-jamaica-relations/,fake,1,-1,14,-1,-1,11,-1,-1,-1,-1,2,-1,-1,-1,2,-1,19,1,1,-1,-1,-1,30,50,1,14,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,2,10,7,6,2,4,-1,-1,-1,-1,-1,-1,-1,0.333333333,-1.0,0.091666667,-1.0,-1.0,0.101123596,-1.0,-1,-1,-1.0,0.055555556,-1.0,-1,-1,0.1,-1.0,0.097014925,0.333333333,0.5,-1,-1.0,-1.0,0.069767442,0.16981132100000002,0.0,0.107843137,-1,-1,-1.0,-1,0.054054054,-1,-1,-1.0,-1.0,-1,-1.0,0.025641026,0.08,0.153846154,0.130434783,0.08,0.17391304300000002,-1,-1,-1,-1,-1,-1,-1.0,154,89.68,92.33,9.09,97.38,14.0,50.65,52.6,3.9,2.6,2.6,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.65,0.65,0.0,9.74,3.25,1.95,0.0,2.6,0.65,5.19,5.19,0.0,0.0,0.0,0.0,11.69,0.0,0.65,1.3,0.65,3.25,1.3,0.65,0.0,0.65,0.65,0.0,4.55,1.95,1.95,0.0,0.65,0.0,0.65,0.0,0.0,18.83,4.55,3.25,9.74,2.6,0.0,5.19,1.3,0.65,11.69,2.6,9.09,2.6,11.04,0.0,0.65,3.9,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0,20.13,8.44,9.09,0.0,0.0,0.0,0.0,1.95,0.0,0,0.0,0.65,0.1005631536604988,0.853937168502652,0.9926236044657096,0.0,0.9823375490623636,0.4378600823045268,0.7770103601381353,0.3750469748214957,0.3042121684867395,0.6088992974238876,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2589641434262949,0.0,0.19005847953216373,0.3571428571428571,0.0,0.5183608302288452,0.3796728971962617,0.4239130434782609,0.0,0.21523178807947024,0.014084507042253532,0.2375886524822696,0.4578947368421053,0.0,0.0,0.0,0.0,0.7815126050420167,0.0,0.5371900826446281,1.0,0.7558139534883722,0.0,0.0,0.0,0.0,0.04725609756097561,0.3037383177570094,0.0,0.62585969738652,0.4166666666666667,0.4676258992805755,0.0,0.21739130434782608,0.0,0.38011695906432746,0.0,0.0,0.6191059399877525,0.5774111675126903,0.7457627118644066,0.39447383891828336,0.6753246753246753,0.0,0.5274390243902439,0.0,0.23985239852398524,0.2510121457489878,0.9523809523809524,0.8495788206979543,0.0,0.28218071680969203,0.0,0.34574468085106386,0.9088669950738918,0.9701492537313432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288888888888889,0.4972677595628414,0.3725490196078432,0.0,0.0,0.0,0.0,0.4878787878787878,0.0,0.0,0.0,0.38011695906432746,42.24,17.7,17.0,22.457728937728934,12.133333333333333,56.0,151.0,0.0,131.0,331.0,98.35164835164836,15.0,13.5,21.7,1245.0,23.03,71.0,182.0,0.33005038937242337,0.2970297029702971,0.9444444444444444,0.4394520869539701,0.3939393939393938,0.17266187050359716,0.10024449877750613,0.0,0.11425462459194778,0.11177474402730377,0.17852374594697693,0.10317460317460317,0.09589041095890416,0.31481481481481466,0.10828440965427266,0.5642946317103621,0.16286644951140067,0.09746328437917223
2,www.breitbart.com,https://www.breitbart.com/local/2017/10/17/ice-detainer-issued-for-suspected-wine-country-arsonist-in-sonoma-jail/,fake,3,-1,15,2,2,19,3,-1,-1,2,25,2,-1,-1,1,4,14,1,1,-1,1,-1,58,106,3,20,-1,-1,-1,-1,10,-1,-1,-1,1,-1,-1,1,18,8,7,4,8,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0.1,1.0,1.0,0.19101123600000006,0.375,-1,-1,1.0,0.694444444,0.25,-1,-1,0.0,0.28571428600000004,0.059701493,0.333333333,0.5,-1,0.0625,-1.0,0.151162791,0.381132075,0.333333333,0.166666667,-1,-1,-1.0,-1,0.121621622,-1,-1,-1.0,0.5,-1,-1.0,0.0,0.14400000000000002,0.179487179,0.152173913,0.16,0.347826087,-1,-1,-1,-1,-1,-1,-1.0,298,91.18,55.33,16.27,9.34,16.56,34.9,42.62,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.67,1.68,0.34,1.01,4.7,1.34,0.67,0.0,12.08,1.01,4.7,1.68,3.02,0.67,1.34,1.01,3.02,0.0,0.0,0.0,0.0,4.36,2.01,0.67,0.34,0.34,0.34,0.67,2.01,0.67,0.0,1.34,2.35,0.34,0.67,0.0,1.34,8.72,0.67,1.01,6.04,0.34,1.01,2.35,2.01,0.67,12.75,1.01,8.05,3.69,6.04,1.01,0.67,0.34,0.67,0.34,0.0,0.0,0.0,0.0,0.0,0,22.82,10.74,7.38,0.67,0.67,0.0,0.0,0.34,0.0,0,1.34,1.68,0.21641190667739332,0.9151366789065688,0.2549840510366825,0.11795630031214065,0.02245965983427824,0.6485596707818931,0.0,0.0,0.3666146645865835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6693227091633467,0.12835249042145594,0.4912280701754386,0.1868131868131868,0.2148936170212766,0.25013304949441195,0.15654205607476634,0.1456521739130435,0.0,1.0,0.1408450704225352,0.1941489361702128,0.08842105263157894,0.705607476635514,0.943661971830986,0.6600985221674878,0.971153846153846,0.11917494270435447,0.0,0.0,0.0,0.0,0.07934238741958541,0.1267857142857142,0.0031999999999999945,0.14049586776859505,0.0,0.1588785046728972,0.2318339100346021,0.2764786795048143,0.14316239316239318,0.0,1.0,0.7859531772575251,0.2809917355371901,0.391812865497076,0.0,1.0,0.0,0.0850253807106599,0.11299435028248588,0.17695473251028807,0.08831168831168831,0.0732414793328499,0.2388211382113821,0.059019118869492924,0.2472324723247233,0.3940620782726048,0.3699633699633699,0.7244283995186523,0.15287517531556805,0.029782937910146405,0.2365339578454333,0.3563829787234043,0.03201970443349755,1.0,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.5023809523809526,0.8114754098360657,0.0,0.19420289855072465,0.5537190082644629,0.0,0.0,0.0,0.0,0.0,1.0,0.9824561403508772,48.05,15.5,15.5,20.875003206361423,14.73913043478261,106.0,287.0,0.0,222.0,577.0,52.8023598820059,23.0,11.833333333333336,18.3,2150.0,18.51,110.0,339.0,0.4631241410902427,0.07920792079207928,0.8611111111111109,0.35139845058557884,0.6631333093783687,0.3525179856115108,0.2110839445802771,0.0,0.21327529923830246,0.2167235494880546,0.08471472287533822,0.16666666666666666,0.027397260273972657,0.0,0.2066753642096108,0.0,0.2899022801302932,0.2022696929238985
3,www.politico.com,https://www.politico.com/story/2017/05/09/trump-presidents-carter-bush-clinton-238125,fake,-1,3,94,2,2,75,2,-1,-1,1,9,8,1,-1,7,9,140,1,1,-1,13,-1,179,202,2,86,-1,-1,9,-1,63,1,-1,2,-1,-1,-1,40,83,40,18,16,23,-1,-1,-1,-1,-1,-1,1,-1.0,0.5,0.7583333329999999,1.0,1.0,0.820224719,0.25,-1,-1,0.5,0.25,1.0,1,-1,0.6,0.642857143,1.0,0.333333333,0.5,-1,0.8125,-1.0,0.502906977,0.743396226,0.166666667,0.81372549,-1,-1,1.0,-1,0.837837838,1,-1,1.0,-1.0,-1,-1.0,1.0,0.664,1.0,0.391304348,0.64,1.0,-1,-1,-1,-1,-1,-1,0.111111111,935,78.64,70.74,20.44,16.58,11.69,41.28,63.42,9.63,1.82,0.86,0.21,0.11,0.0,0.43,0.11,0.96,0.11,0.86,2.89,2.57,0.86,2.67,15.4,8.56,4.6,0.0,1.6,1.07,8.13,3.64,4.28,0.43,2.03,0.21,11.12,0.11,0.11,0.21,0.75,11.66,1.93,1.28,2.35,2.78,1.07,2.89,6.42,1.6,4.17,0.53,1.39,0.21,0.75,0.0,0.43,15.19,1.28,2.14,9.63,1.07,1.93,9.84,5.78,0.96,13.8,2.14,2.03,9.73,10.91,0.64,0.75,0.86,0.32,0.21,0.0,0.0,0.0,0.0,0.0,0,22.46,9.73,10.05,0.11,0.0,0.0,0.21,1.39,0.43,0,0.43,0.11,0.7288817377312952,0.4035087719298245,0.5622009569377988,0.18646295383604408,0.1013955516790231,0.2477366255144033,0.3147508633448448,0.7816610296880872,0.7511700468018722,0.4262295081967213,0.3307692307692308,0.4883720930232559,0.0423076923076923,0.0,1.0,0.12941176470588234,0.4485981308411215,0.5238095238095238,0.3426294820717132,0.553639846743295,0.7514619883040935,0.4725274725274725,0.5680851063829787,0.8195848855774349,1.0,1.0,0.0,0.13245033112582782,0.1619718309859155,0.49822695035461,0.29473684210526313,1.0,0.6056338028169015,1.0,0.2019230769230769,0.7379679144385025,0.06432748538011697,0.09090909090909093,0.16153846153846152,0.8720930232558141,0.6011436740528949,0.11249999999999996,0.1008,0.9710743801652894,0.3719512195121951,0.5,1.0,0.8830811554332876,0.34188034188034194,1.0,0.3955223880597015,0.4648829431438127,0.17355371900826447,0.43859649122807015,0.0,0.3208955223880597,0.3962033067973055,0.16243654822335024,0.4322033898305085,0.38800705467372143,0.2779220779220779,0.13995649021029732,1.0,0.3724023275145471,0.35424354243542433,0.5357624831309045,0.7838827838827839,0.0,1.0,0.2756183745583039,0.14988290398126464,0.398936170212766,0.1600985221674877,0.4776119402985074,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.4738095238095239,0.673497267759563,0.5816993464052289,0.031884057971014484,0.0,0.0,1.0,0.3181818181818181,0.364406779661017,0.0,0.3208955223880597,0.06432748538011697,50.52,18.4,17.1,17.305610345753866,12.315217391304348,232.0,915.0,0.0,729.0,1887.0,15.798764342453664,92.0,19.0,22.0,7189.0,20.77,294.0,1133.0,0.5196976637654604,0.3663366336633662,0.95,0.15281823243729142,0.4127290693496226,0.8057553956834532,0.7229013854930725,0.0,0.7649619151251359,0.7755972696245733,0.00850560382363304,0.7142857142857142,0.3219178082191781,0.34259259259259234,0.7545118504022613,0.2821473158551808,0.8892508143322476,0.7323097463284379
